PdfType: error
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00
1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.50000E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05
900 901 902 903 904 905 906 907 908 909 910
 1.16604E+00 9.50051E-02 1.12262E+00 9.15343E-02 4.12027E+02 1.56202E+00 1.27387E-01 2.21259E+02 1.16605E+00 9.50061E-02 5.88273E-02
 1.27166E+00 1.28815E-01 1.21558E+00 1.27055E-01 4.47911E+02 1.68792E+00 1.77985E-01 2.40528E+02 1.27167E+00 1.28817E-01 8.53165E-02
 1.45321E+00 1.84697E-01 1.37812E+00 1.84573E-01 4.85371E+02 1.90921E+00 2.59487E-01 2.60644E+02 1.45323E+00 1.84700E-01 1.26300E-01
 1.71688E+00 2.64652E-01 1.61609E+00 2.65450E-01 5.24598E+02 2.23404E+00 3.73561E-01 2.81709E+02 1.71693E+00 2.64660E-01 1.91336E-01
 2.07832E+00 3.72042E-01 1.94356E+00 3.71560E-01 5.65731E+02 2.68157E+00 5.22278E-01 3.03798E+02 2.07840E+00 3.72057E-01 2.97356E-01
 2.56513E+00 5.14234E-01 2.38480E+00 5.07948E-01 6.09012E+02 3.28465E+00 7.11848E-01 3.27040E+02 2.56527E+00 5.14263E-01 4.75349E-01
 3.20355E+00 6.97674E-01 2.96368E+00 6.77984E-01 6.54551E+02 4.07597E+00 9.45834E-01 3.51494E+02 3.20382E+00 6.97736E-01 7.83645E-01
 3.81055E+00 8.68624E-01 3.51449E+00 8.31942E-01 6.91275E+02 4.82908E+00 1.15585E+00 3.71215E+02 3.81101E+00 8.68732E-01 1.18012E+00
 4.00855E+00 9.27012E-01 3.70500E+00 8.84997E-01 7.02472E+02 5.09411E+00 1.22842E+00 3.77227E+02 4.00909E+00 9.27141E-01 1.33584E+00
 5.14006E+00 1.22805E+00 4.78429E+00 1.15536E+00 7.57278E+02 6.59184E+00 1.59690E+00 4.06658E+02 5.14129E+00 1.22835E+00 2.47359E+00
