PdfType: error
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00
1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.50000E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  0.00000000e+00  4.04799339e-01  1.01200335e+00  1.01200335e+00  1.01200335e+00  1.01294335e+00  4.04799339e-01  0.00000000e+00  0.00000000e+00  1.82373176e-02
  0.00000000e+00  4.03179135e-02  4.40528554e-01  1.04083793e+00  1.04084793e+00  1.04084793e+00  1.04186747e+00  4.40528554e-01  4.03179135e-02  0.00000000e+00  1.44352821e+00
  0.00000000e+00  1.16184751e-01  5.12002502e-01  1.10572297e+00  1.10573297e+00  1.10573343e+00  1.10682297e+00  5.12002502e-01  1.16184751e-01  0.00000000e+00  3.83273137e+00
  0.00000000e+00  2.31524928e-01  6.23099863e-01  1.21045847e+00  1.21045892e+00  1.21047847e+00  1.21162892e+00  6.23099863e-01  2.31524928e-01  0.00000000e+00  7.44647241e+00
  0.00000000e+00  3.92690472e-01  7.80151635e-01  1.36133488e+00  1.36134488e+00  1.36136488e+00  1.36259488e+00  7.80151635e-01  3.92690472e-01  0.00000000e+00  1.25480086e+01
  0.00000000e+00  6.09347474e-01  9.92813821e-01  1.56800129e+00  1.56801129e+00  1.56804129e+00  1.56935129e+00  9.92813821e-01  6.09347474e-01  0.00000000e+00  1.95088689e+01
  0.00000000e+00  8.89053888e-01  1.26862833e+00  1.83796817e+00  1.83797817e+00  1.83801817e+00  1.83940817e+00  1.26862833e+00  8.89053888e-01  0.00000000e+00  2.86222384e+01
  2.11871662e-16  1.14986711e+00  1.52648337e+00  2.09138367e+00  2.09140367e+00  2.09145321e+00  2.09289367e+00  1.52648337e+00  1.14986711e+00  2.11871662e-16  3.72007759e+01
  8.20720211e-02  1.23019849e+00  1.60596520e+00  2.16959504e+00  2.16961504e+00  2.16966504e+00  2.17112504e+00  1.60596520e+00  1.23019849e+00  8.20720211e-02  4.00449171e+01
  5.49086576e-01  1.68897582e+00  2.06074253e+00  2.61836329e+00  2.61838329e+00  2.61844329e+00  2.62000283e+00  2.06074253e+00  1.68897582e+00  5.49086576e-01  5.47311050e+01
  1.13052833e+00  2.26222406e+00  2.63004078e+00  3.18173199e+00  3.18175199e+00  3.18183199e+00  3.18348153e+00  2.63004078e+00  2.26222406e+00  1.13052833e+00  7.28282928e+01
  1.83322749e+00  2.95676277e+00  3.32066994e+00  3.86651070e+00  3.86653070e+00  3.86663070e+00  3.86837070e+00  3.32066994e+00  2.95676277e+00  1.83322749e+00  9.48747898e+01
  2.67316620e+00  3.78856102e+00  4.14859910e+00  4.68863986e+00  4.68865986e+00  4.68878940e+00  4.69061986e+00  4.14859910e+00  3.78856102e+00  2.67316620e+00  1.21340787e+02
  3.67046627e+00  4.77774018e+00  5.13395827e+00  5.66824948e+00  5.66827948e+00  5.66841948e+00  5.67036902e+00  5.13395827e+00  4.77774018e+00  3.67046627e+00  1.52779016e+02
  4.84374590e+00  5.94290026e+00  6.29533743e+00  6.82394910e+00  6.82396956e+00  6.82414910e+00  6.82618956e+00  6.29533743e+00  5.94290026e+00  4.84374590e+00  1.89655153e+02
  6.21120643e+00  7.30225988e+00  7.65093751e+00  8.17391918e+00  8.17394918e+00  8.17414918e+00  8.17630918e+00  7.65093751e+00  7.30225988e+00  6.21120643e+00  2.32381337e+02
  7.79356651e+00  8.87651950e+00  9.22147759e+00  9.73886972e+00  9.73890972e+00  9.73913972e+00  9.74140972e+00  9.22147759e+00  8.87651950e+00  7.79356651e+00  2.81405520e+02
  9.61236705e+00  1.06872191e+01  1.10285054e+01  1.15403871e+01  1.15403916e+01  1.15406871e+01  1.15430871e+01  1.10285054e+01  1.06872191e+01  9.61236705e+00  3.37154703e+02
  1.16898008e+01  1.27565329e+01  1.30942191e+01  1.36006008e+01  1.36006008e+01  1.36009008e+01  1.36034008e+01  1.30942191e+01  1.27565329e+01  1.16898008e+01  4.00029841e+02
  1.40486100e+01  1.51072420e+01  1.54412283e+01  1.59422100e+01  1.59422145e+01  1.59426100e+01  1.59452145e+01  1.54412283e+01  1.51072420e+01  1.40486100e+01  4.70395024e+02
  1.67118191e+01  1.77623512e+01  1.80927374e+01  1.85882237e+01  1.85883191e+01  1.85887191e+01  1.85914237e+01  1.80927374e+01  1.77623512e+01  1.67118191e+01  5.48576161e+02
  1.97023329e+01  2.07447604e+01  2.10716466e+01  2.15618329e+01  2.15618329e+01  2.15623329e+01  2.15652329e+01  2.10716466e+01  2.07447604e+01  1.97023329e+01  6.34854299e+02
  2.30433420e+01  2.40776695e+01  2.44009604e+01  2.48858420e+01  2.48858420e+01  2.48863420e+01  2.48894420e+01  2.44009604e+01  2.40776695e+01  2.30433420e+01  7.29459390e+02
  2.67572512e+01  2.77833833e+01  2.81031695e+01  2.85827558e+01  2.85828512e+01  2.85833558e+01  2.85866512e+01  2.81031695e+01  2.77833833e+01  2.67572512e+01  8.32565528e+02
  3.08734649e+01  3.18914878e+01  3.22077787e+01  3.26821649e+01  3.26821649e+01  3.26828649e+01  3.26861649e+01  3.22077787e+01  3.18914878e+01  3.08734649e+01  9.44445620e+02
  3.54095741e+01  3.64193016e+01  3.67321924e+01  3.72013787e+01  3.72014741e+01  3.72021741e+01  3.72056741e+01  3.67321924e+01  3.64193016e+01  3.54095741e+01  1.06506367e+03
  0.00000000e+00  0.00000000e+00  4.01502476e-01  1.00375380e+00  1.00375380e+00  1.00376335e+00  1.00475380e+00  4.01502476e-01  0.00000000e+00  0.00000000e+00  1.92339332e-02
  0.00000000e+00  4.05017906e-02  4.37446691e-01  1.03285839e+00  1.03285839e+00  1.03286839e+00  1.03393839e+00  4.37446691e-01  4.05017906e-02  0.00000000e+00  1.44646912e+00
  0.00000000e+00  1.16345705e-01  5.08927548e-01  1.09779343e+00  1.09780297e+00  1.09781343e+00  1.09895343e+00  5.08927548e-01  1.16345705e-01  0.00000000e+00  3.83169137e+00
  0.00000000e+00  2.31343837e-01  6.19711863e-01  1.20225892e+00  1.20225892e+00  1.20227892e+00  1.20349892e+00  6.19711863e-01  2.31343837e-01  0.00000000e+00  7.43180012e+00
  0.00000000e+00  3.91743335e-01  7.76025590e-01  1.35243534e+00  1.35244488e+00  1.35247488e+00  1.35376488e+00  7.76025590e-01  3.91743335e-01  0.00000000e+00  1.25058040e+01
  0.00000000e+00  6.07066199e-01  9.87380683e-01  1.55784129e+00  1.55785129e+00  1.55788175e+00  1.55926129e+00  9.87380683e-01  6.07066199e-01  0.00000000e+00  1.94190643e+01
  0.00000000e+00  8.84735522e-01  1.26117833e+00  1.82583817e+00  1.82584817e+00  1.82589817e+00  1.82734817e+00  1.26117833e+00  8.84735522e-01  0.00000000e+00  2.84596293e+01
  0.00000000e+00  1.14344665e+00  1.51695337e+00  2.07720367e+00  2.07722321e+00  2.07727367e+00  2.07879367e+00  1.51695337e+00  1.14344665e+00  0.00000000e+00  3.69627667e+01
  8.13772982e-02  1.22308757e+00  1.59575474e+00  2.15473504e+00  2.15474504e+00  2.15480504e+00  2.15634504e+00  1.59575474e+00  1.22308757e+00  8.13772982e-02  3.97800034e+01
  5.44252438e-01  1.67771536e+00  2.04640253e+00  2.59942283e+00  2.59944283e+00  2.59951329e+00  2.60114283e+00  2.04640253e+00  1.67771536e+00  5.44252438e-01  5.43205866e+01
  1.12009787e+00  2.24535361e+00  2.61013032e+00  3.15726108e+00  3.15728108e+00  3.15737153e+00  3.15909153e+00  2.61013032e+00  2.24535361e+00  1.12009787e+00  7.22233745e+01
  1.81554657e+00  2.93263185e+00  3.29352902e+00  3.83483978e+00  3.83485978e+00  3.83497024e+00  3.83679978e+00  3.29352902e+00  2.93263185e+00  1.81554657e+00  9.40168669e+01
  2.64626574e+00  3.75521056e+00  4.11226773e+00  4.64780940e+00  4.64783894e+00  4.64797894e+00  4.64989940e+00  4.11226773e+00  3.75521056e+00  2.64626574e+00  1.20160741e+02
  3.63203536e+00  4.73284926e+00  5.08610689e+00  5.61594857e+00  5.61597857e+00  5.61613857e+00  5.61817811e+00  5.08610689e+00  4.73284926e+00  3.63203536e+00  1.51197924e+02
  4.79108544e+00  5.88377888e+00  6.23327651e+00  6.75747819e+00  6.75750819e+00  6.75770819e+00  6.75984819e+00  6.23327651e+00  5.88377888e+00  4.79108544e+00  1.87580153e+02
  6.14127506e+00  7.22585805e+00  7.57162614e+00  8.09022827e+00  8.09025827e+00  8.09048827e+00  8.09274827e+00  7.57162614e+00  7.22585805e+00  6.14127506e+00  2.29711337e+02
  7.70287560e+00  8.77934767e+00  9.12142576e+00  9.63448789e+00  9.63451835e+00  9.63477835e+00  9.63715835e+00  9.12142576e+00  8.77934767e+00  7.70287560e+00  2.78028474e+02
  9.49697614e+00  1.05653191e+01  1.09038054e+01  1.14112916e+01  1.14113871e+01  1.14116871e+01  1.14141871e+01  1.09038054e+01  1.05653191e+01  9.49697614e+00  3.32945657e+02
  1.15452962e+01  1.26056237e+01  1.29404145e+01  1.34425008e+01  1.34425008e+01  1.34428962e+01  1.34455008e+01  1.29404145e+01  1.26056237e+01  1.15452962e+01  3.94853841e+02
  1.38701054e+01  1.49222374e+01  1.52534283e+01  1.57501100e+01  1.57502100e+01  1.57506100e+01  1.57533100e+01  1.52534283e+01  1.49222374e+01  1.38701054e+01  4.64106932e+02
  1.64938191e+01  1.75378466e+01  1.78654374e+01  1.83568191e+01  1.83568191e+01  1.83573191e+01  1.83602191e+01  1.78654374e+01  1.75378466e+01  1.64938191e+01  5.41019116e+02
  1.94389283e+01  2.04748558e+01  2.07988512e+01  2.12849283e+01  2.12850283e+01  2.12854329e+01  2.12885283e+01  2.07988512e+01  2.04748558e+01  1.94389283e+01  6.25862253e+02
  2.27279374e+01  2.37556649e+01  2.40762558e+01  2.45569420e+01  2.45570420e+01  2.45575420e+01  2.45607420e+01  2.40762558e+01  2.37556649e+01  2.27279374e+01  7.18857345e+02
  2.63826512e+01  2.74022787e+01  2.77193649e+01  2.81948512e+01  2.81949512e+01  2.81955512e+01  2.81989512e+01  2.77193649e+01  2.74022787e+01  2.63826512e+01  8.20170436e+02
  3.04319558e+01  3.14432878e+01  3.17569787e+01  3.22273604e+01  3.22273649e+01  3.22280604e+01  3.22315649e+01  3.17569787e+01  3.14432878e+01  3.04319558e+01  9.30063482e+02
  3.48926695e+01  3.58958970e+01  3.62060878e+01  3.66713695e+01  3.66713741e+01  3.66721695e+01  3.66758695e+01  3.62060878e+01  3.58958970e+01  3.48926695e+01  1.04849367e+03
  0.00000000e+00  0.00000000e+00  3.97357659e-01  9.93394171e-01  9.93394171e-01  9.93399171e-01  9.94457171e-01  3.97357659e-01  0.00000000e+00  0.00000000e+00  2.04981549e-02
  0.00000000e+00  4.07337631e-02  4.33572829e-01  1.02282884e+00  1.02282884e+00  1.02283884e+00  1.02397839e+00  4.33572829e-01  4.07337631e-02  0.00000000e+00  1.45020958e+00
  0.00000000e+00  1.16548614e-01  5.05061685e-01  1.08782388e+00  1.08783388e+00  1.08784388e+00  1.08906343e+00  5.05061685e-01  1.16548614e-01  0.00000000e+00  3.83042046e+00
  0.00000000e+00  2.31115653e-01  6.15450908e-01  1.19194938e+00  1.19194938e+00  1.19197938e+00  1.19326938e+00  6.15450908e-01  2.31115653e-01  0.00000000e+00  7.41332783e+00
  0.00000000e+00  3.90550060e-01  7.70835544e-01  1.34125488e+00  1.34126488e+00  1.34129534e+00  1.34266534e+00  7.70835544e-01  3.90550060e-01  0.00000000e+00  1.24524994e+01
  0.00000000e+00  6.04191878e-01  9.80543546e-01  1.54506129e+00  1.54507129e+00  1.54511175e+00  1.54657129e+00  9.80543546e-01  6.04191878e-01  0.00000000e+00  1.93060552e+01
  0.00000000e+00  8.79297064e-01  1.25181787e+00  1.81057771e+00  1.81058817e+00  1.81064817e+00  1.81218817e+00  1.25181787e+00  8.79297064e-01  0.00000000e+00  2.82550201e+01
  0.00000000e+00  1.13536620e+00  1.50497291e+00  2.05936367e+00  2.05938321e+00  2.05945321e+00  2.06105367e+00  1.50497291e+00  1.13536620e+00  0.00000000e+00  3.66631484e+01
  8.05031707e-02  1.21412757e+00  1.58290428e+00  2.13603504e+00  2.13605458e+00  2.13612504e+00  2.13775458e+00  1.58290428e+00  1.21412757e+00  8.05031707e-02  3.94465896e+01
  5.38171209e-01  1.66354444e+00  2.02837207e+00  2.57559283e+00  2.57561283e+00  2.57570283e+00  2.57743237e+00  2.02837207e+00  1.66354444e+00  5.38171209e-01  5.38040683e+01
  1.10697741e+00  2.22414223e+00  2.58507986e+00  3.12647062e+00  3.12649062e+00  3.12660062e+00  3.12842108e+00  2.58507986e+00  2.22414223e+00  1.10697741e+00  7.14625516e+01
  1.79329657e+00  2.90228094e+00  3.25937811e+00  3.79499932e+00  3.79501932e+00  3.79515932e+00  3.79707932e+00  3.25937811e+00  2.90228094e+00  1.79329657e+00  9.29378394e+01
  2.61244528e+00  3.71326918e+00  4.06656681e+00  4.59646849e+00  4.59649803e+00  4.59665849e+00  4.59869803e+00  4.06656681e+00  3.71326918e+00  2.61244528e+00  1.18677695e+02
  3.58371444e+00  4.67639789e+00  5.02593552e+00  5.55018765e+00  5.55021719e+00  5.55040765e+00  5.55254765e+00  5.02593552e+00  4.67639789e+00  3.58371444e+00  1.49208924e+02
  4.72490406e+00  5.80945705e+00  6.15526468e+00  6.67391727e+00  6.67394727e+00  6.67417681e+00  6.67643681e+00  6.15526468e+00  5.80945705e+00  4.72490406e+00  1.84972062e+02
  6.05338369e+00  7.12981576e+00  7.47192430e+00  7.98503643e+00  7.98506689e+00  7.98532689e+00  7.98771643e+00  7.47192430e+00  7.12981576e+00  6.05338369e+00  2.26356245e+02
  7.58891376e+00  8.65721584e+00  8.99566438e+00  9.50328651e+00  9.50332651e+00  9.50362651e+00  9.50612651e+00  8.99566438e+00  8.65721584e+00  7.58891376e+00  2.73784428e+02
  9.35200430e+00  1.04122145e+01  1.07470054e+01  1.12491871e+01  1.12491871e+01  1.12495871e+01  1.12521871e+01  1.07470054e+01  1.04122145e+01  9.35200430e+00  3.27658566e+02
  1.13637962e+01  1.24159237e+01  1.27471145e+01  1.32438962e+01  1.32438962e+01  1.32442962e+01  1.32470962e+01  1.27471145e+01  1.24159237e+01  1.13637962e+01  3.88352749e+02
  1.36459054e+01  1.46898329e+01  1.50174237e+01  1.55089054e+01  1.55089100e+01  1.55094054e+01  1.55123054e+01  1.50174237e+01  1.46898329e+01  1.36459054e+01  4.56208886e+02
  1.62200145e+01  1.72558420e+01  1.75799329e+01  1.80660191e+01  1.80661145e+01  1.80666145e+01  1.80696191e+01  1.75799329e+01  1.72558420e+01  1.62200145e+01  5.31529978e+02
